datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,days,hours,hoursS,humidityS,spring,summer,fall,winter,better,good,bad,worse
2012-09-20 22:00:00,3,0,1,1,22.14,25.76,73,7.0015,5950,22,484.00,5329.00,0,0,1,0,1,0,0,0
2012-09-20 23:00:00,3,0,1,1,22.14,25.76,68,7.0015,5951,23,529.00,4624.00,0,0,1,0,1,0,0,0
2012-09-21 00:00:00,3,0,1,1,22.14,25.76,68,0,5952,0,0.00,4624.00,0,0,1,0,1,0,0,0
2012-09-21 01:00:00,3,0,1,1,21.32,25,72,0,5953,1,1.00,5184.00,0,0,1,0,1,0,0,0
2012-09-21 02:00:00,3,0,1,1,21.32,25,72,0,5954,2,4.00,5184.00,0,0,1,0,1,0,0,0
2012-09-21 03:00:00,3,0,1,1,20.5,24.24,77,6.0032,5955,3,9.00,5929.00,0,0,1,0,1,0,0,0
2012-09-21 04:00:00,3,0,1,1,20.5,24.24,77,0,5956,4,16.00,5929.00,0,0,1,0,1,0,0,0
2012-09-21 05:00:00,3,0,1,1,20.5,24.24,82,0,5957,5,25.00,6724.00,0,0,1,0,1,0,0,0
2012-09-21 06:00:00,3,0,1,1,20.5,24.24,77,6.0032,5958,6,36.00,5929.00,0,0,1,0,1,0,0,0
2012-09-21 07:00:00,3,0,1,1,21.32,25,77,0,5959,7,49.00,5929.00,0,0,1,0,1,0,0,0
2012-09-21 08:00:00,3,0,1,1,22.14,25.76,73,8.9981,5960,8,64.00,5329.00,0,0,1,0,1,0,0,0
2012-09-21 09:00:00,3,0,1,1,23.78,27.275,68,8.9981,5961,9,81.00,4624.00,0,0,1,0,1,0,0,0
2012-09-21 10:00:00,3,0,1,1,25.42,30.305,61,15.0013,5962,10,100.00,3721.00,0,0,1,0,1,0,0,0
2012-09-21 11:00:00,3,0,1,1,27.06,31.06,57,15.0013,5963,11,121.00,3249.00,0,0,1,0,1,0,0,0
2012-09-21 12:00:00,3,0,1,1,27.88,31.82,57,11.0014,5964,12,144.00,3249.00,0,0,1,0,1,0,0,0
2012-09-21 13:00:00,3,0,1,1,28.7,32.575,54,11.0014,5965,13,169.00,2916.00,0,0,1,0,1,0,0,0
2012-09-21 14:00:00,3,0,1,1,28.7,32.575,54,19.9995,5966,14,196.00,2916.00,0,0,1,0,1,0,0,0
2012-09-21 15:00:00,3,0,1,1,28.7,32.575,54,15.0013,5967,15,225.00,2916.00,0,0,1,0,1,0,0,0
2012-09-21 16:00:00,3,0,1,1,28.7,32.575,54,12.998,5968,16,256.00,2916.00,0,0,1,0,1,0,0,0
2012-09-21 17:00:00,3,0,1,1,27.88,31.82,57,19.0012,5969,17,289.00,3249.00,0,0,1,0,1,0,0,0
2012-09-21 18:00:00,3,0,1,1,27.06,31.06,61,16.9979,5970,18,324.00,3721.00,0,0,1,0,1,0,0,0
2012-09-21 19:00:00,3,0,1,1,26.24,30.305,65,16.9979,5971,19,361.00,4225.00,0,0,1,0,1,0,0,0
2012-09-21 20:00:00,3,0,1,1,25.42,30.305,69,12.998,5972,20,400.00,4761.00,0,0,1,0,1,0,0,0
2012-09-21 21:00:00,3,0,1,1,24.6,29.545,73,16.9979,5973,21,441.00,5329.00,0,0,1,0,1,0,0,0
2012-09-21 22:00:00,3,0,1,1,24.6,29.545,73,12.998,5974,22,484.00,5329.00,0,0,1,0,1,0,0,0
2012-09-21 23:00:00,3,0,1,1,24.6,29.545,73,22.0028,5975,23,529.00,5329.00,0,0,1,0,1,0,0,0
2012-09-22 00:00:00,3,0,0,1,24.6,29.545,73,19.0012,5976,0,0.00,5329.00,0,0,1,0,1,0,0,0
2012-09-22 01:00:00,3,0,0,1,23.78,27.275,83,19.9995,5977,1,1.00,6889.00,0,0,1,0,1,0,0,0
2012-09-22 02:00:00,3,0,0,1,22.96,26.515,88,16.9979,5978,2,4.00,7744.00,0,0,1,0,1,0,0,0
2012-09-22 03:00:00,3,0,0,1,22.96,26.515,83,19.0012,5979,3,9.00,6889.00,0,0,1,0,1,0,0,0
2012-09-22 04:00:00,3,0,0,1,22.96,26.515,83,19.0012,5980,4,16.00,6889.00,0,0,1,0,1,0,0,0
2012-09-22 05:00:00,3,0,0,1,22.96,26.515,83,22.0028,5981,5,25.00,6889.00,0,0,1,0,1,0,0,0
2012-09-22 06:00:00,3,0,0,1,22.96,26.515,83,19.9995,5982,6,36.00,6889.00,0,0,1,0,1,0,0,0
2012-09-22 07:00:00,3,0,0,1,23.78,27.275,78,16.9979,5983,7,49.00,6084.00,0,0,1,0,1,0,0,0
2012-09-22 08:00:00,3,0,0,1,24.6,29.545,73,19.9995,5984,8,64.00,5329.00,0,0,1,0,1,0,0,0
2012-09-22 09:00:00,3,0,0,1,26.24,30.305,69,16.9979,5985,9,81.00,4761.00,0,0,1,0,1,0,0,0
2012-09-22 10:00:00,3,0,0,1,27.06,31.06,65,22.0028,5986,10,100.00,4225.00,0,0,1,0,1,0,0,0
2012-09-22 11:00:00,3,0,0,1,28.7,32.575,58,19.0012,5987,11,121.00,3364.00,0,0,1,0,1,0,0,0
2012-09-22 12:00:00,3,0,0,1,29.52,33.335,54,19.9995,5988,12,144.00,2916.00,0,0,1,0,1,0,0,0
2012-09-22 13:00:00,3,0,0,1,30.34,33.335,51,23.9994,5989,13,169.00,2601.00,0,0,1,0,1,0,0,0
2012-09-22 14:00:00,3,0,0,1,31.16,34.09,48,19.0012,5990,14,196.00,2304.00,0,0,1,0,1,0,0,0
2012-09-22 15:00:00,3,0,0,1,30.34,33.335,48,26.0027,5991,15,225.00,2304.00,0,0,1,0,1,0,0,0
2012-09-22 16:00:00,3,0,0,1,30.34,33.335,51,22.0028,5992,16,256.00,2601.00,0,0,1,0,1,0,0,0
2012-09-22 17:00:00,3,0,0,1,30.34,33.335,51,22.0028,5993,17,289.00,2601.00,0,0,1,0,1,0,0,0
2012-09-22 18:00:00,3,0,0,1,29.52,33.335,54,19.0012,5994,18,324.00,2916.00,0,0,1,0,1,0,0,0
2012-09-22 19:00:00,3,0,0,1,28.7,32.575,58,12.998,5995,19,361.00,3364.00,0,0,1,0,1,0,0,0
2012-09-22 20:00:00,3,0,0,1,28.7,32.575,54,16.9979,5996,20,400.00,2916.00,0,0,1,0,1,0,0,0
2012-09-22 21:00:00,3,0,0,1,26.24,31.06,57,16.9979,5997,21,441.00,3249.00,0,0,1,0,1,0,0,0
2012-09-22 22:00:00,3,0,0,1,25.42,31.06,57,12.998,5998,22,484.00,3249.00,0,0,1,0,1,0,0,0
2012-09-22 23:00:00,3,0,0,1,25.42,31.06,50,12.998,5999,23,529.00,2500.00,0,0,1,0,1,0,0,0
2012-09-23 00:00:00,4,0,0,1,25.42,31.06,38,16.9979,6000,0,0.00,1444.00,0,0,0,1,1,0,0,0
2012-09-23 01:00:00,4,0,0,1,22.14,25.76,52,23.9994,6001,1,1.00,2704.00,0,0,0,1,1,0,0,0
2012-09-23 02:00:00,4,0,0,1,21.32,25,48,16.9979,6002,2,4.00,2304.00,0,0,0,1,1,0,0,0
2012-09-23 03:00:00,4,0,0,1,19.68,23.485,55,19.9995,6003,3,9.00,3025.00,0,0,0,1,1,0,0,0
2012-09-23 04:00:00,4,0,0,1,18.86,22.725,55,15.0013,6004,4,16.00,3025.00,0,0,0,1,1,0,0,0
2012-09-23 05:00:00,4,0,0,1,18.86,22.725,59,16.9979,6005,5,25.00,3481.00,0,0,0,1,1,0,0,0
2012-09-23 06:00:00,4,0,0,1,18.04,21.97,62,16.9979,6006,6,36.00,3844.00,0,0,0,1,1,0,0,0
2012-09-23 07:00:00,4,0,0,1,18.86,22.725,59,15.0013,6007,7,49.00,3481.00,0,0,0,1,1,0,0,0
2012-09-23 08:00:00,4,0,0,1,19.68,23.485,55,23.9994,6008,8,64.00,3025.00,0,0,0,1,1,0,0,0
2012-09-23 09:00:00,4,0,0,1,20.5,24.24,51,22.0028,6009,9,81.00,2601.00,0,0,0,1,1,0,0,0
2012-09-23 10:00:00,4,0,0,1,22.14,25.76,45,16.9979,6010,10,100.00,2025.00,0,0,0,1,1,0,0,0
2012-09-23 11:00:00,4,0,0,1,22.96,26.515,46,16.9979,6011,11,121.00,2116.00,0,0,0,1,1,0,0,0
2012-09-23 12:00:00,4,0,0,1,22.96,26.515,43,7.0015,6012,12,144.00,1849.00,0,0,0,1,1,0,0,0
2012-09-23 13:00:00,4,0,0,1,24.6,31.06,38,11.0014,6013,13,169.00,1444.00,0,0,0,1,1,0,0,0
2012-09-23 14:00:00,4,0,0,1,24.6,31.06,38,12.998,6014,14,196.00,1444.00,0,0,0,1,1,0,0,0
2012-09-23 15:00:00,4,0,0,1,24.6,31.06,33,15.0013,6015,15,225.00,1089.00,0,0,0,1,1,0,0,0
2012-09-23 16:00:00,4,0,0,1,24.6,31.06,33,22.0028,6016,16,256.00,1089.00,0,0,0,1,1,0,0,0
2012-09-23 17:00:00,4,0,0,1,22.96,26.515,35,19.9995,6017,17,289.00,1225.00,0,0,0,1,1,0,0,0
2012-09-23 18:00:00,4,0,0,1,22.14,25.76,37,12.998,6018,18,324.00,1369.00,0,0,0,1,1,0,0,0
2012-09-23 19:00:00,4,0,0,1,21.32,25,42,11.0014,6019,19,361.00,1764.00,0,0,0,1,1,0,0,0
2012-09-23 20:00:00,4,0,0,1,21.32,25,42,11.0014,6020,20,400.00,1764.00,0,0,0,1,1,0,0,0
2012-09-23 21:00:00,4,0,0,2,21.32,25,48,7.0015,6021,21,441.00,2304.00,0,0,0,1,0,1,0,0
2012-09-23 22:00:00,4,0,0,1,21.32,25,48,0,6022,22,484.00,2304.00,0,0,0,1,1,0,0,0
2012-09-23 23:00:00,4,0,0,2,20.5,24.24,59,7.0015,6023,23,529.00,3481.00,0,0,0,1,0,1,0,0
2012-09-24 00:00:00,4,0,1,1,18.86,22.725,63,12.998,6024,0,0.00,3969.00,0,0,0,1,1,0,0,0
2012-09-24 01:00:00,4,0,1,1,18.86,22.725,67,8.9981,6025,1,1.00,4489.00,0,0,0,1,1,0,0,0
2012-09-24 02:00:00,4,0,1,2,18.86,22.725,63,8.9981,6026,2,4.00,3969.00,0,0,0,1,0,1,0,0
2012-09-24 03:00:00,4,0,1,1,18.86,22.725,63,11.0014,6027,3,9.00,3969.00,0,0,0,1,1,0,0,0
2012-09-24 04:00:00,4,0,1,1,18.04,21.97,67,7.0015,6028,4,16.00,4489.00,0,0,0,1,1,0,0,0
2012-09-24 05:00:00,4,0,1,1,18.86,22.725,63,0,6029,5,25.00,3969.00,0,0,0,1,1,0,0,0
2012-09-24 06:00:00,4,0,1,1,18.86,22.725,59,0,6030,6,36.00,3481.00,0,0,0,1,1,0,0,0
2012-09-24 07:00:00,4,0,1,1,18.86,22.725,67,8.9981,6031,7,49.00,4489.00,0,0,0,1,1,0,0,0
2012-09-24 08:00:00,4,0,1,1,20.5,24.24,55,12.998,6032,8,64.00,3025.00,0,0,0,1,1,0,0,0
2012-09-24 09:00:00,4,0,1,1,21.32,25,52,12.998,6033,9,81.00,2704.00,0,0,0,1,1,0,0,0
2012-09-24 10:00:00,4,0,1,1,22.14,25.76,49,15.0013,6034,10,100.00,2401.00,0,0,0,1,1,0,0,0
2012-09-24 11:00:00,4,0,1,1,22.96,26.515,37,12.998,6035,11,121.00,1369.00,0,0,0,1,1,0,0,0
2012-09-24 12:00:00,4,0,1,1,22.96,26.515,35,19.9995,6036,12,144.00,1225.00,0,0,0,1,1,0,0,0
2012-09-24 13:00:00,4,0,1,1,24.6,31.06,31,19.9995,6037,13,169.00,961.00,0,0,0,1,1,0,0,0
2012-09-24 14:00:00,4,0,1,1,24.6,30.305,28,0,6038,14,196.00,784.00,0,0,0,1,1,0,0,0
2012-09-24 15:00:00,4,0,1,1,24.6,31.06,31,0,6039,15,225.00,961.00,0,0,0,1,1,0,0,0
2012-09-24 16:00:00,4,0,1,1,23.78,27.275,30,16.9979,6040,16,256.00,900.00,0,0,0,1,1,0,0,0
2012-09-24 17:00:00,4,0,1,1,23.78,27.275,30,0,6041,17,289.00,900.00,0,0,0,1,1,0,0,0
2012-09-24 18:00:00,4,0,1,1,22.14,25.76,37,11.0014,6042,18,324.00,1369.00,0,0,0,1,1,0,0,0
2012-09-24 19:00:00,4,0,1,1,21.32,25,39,8.9981,6043,19,361.00,1521.00,0,0,0,1,1,0,0,0
2012-09-24 20:00:00,4,0,1,1,21.32,25,52,7.0015,6044,20,400.00,2704.00,0,0,0,1,1,0,0,0
2012-09-24 21:00:00,4,0,1,1,20.5,24.24,51,8.9981,6045,21,441.00,2601.00,0,0,0,1,1,0,0,0
2012-09-24 22:00:00,4,0,1,1,20.5,24.24,51,15.0013,6046,22,484.00,2601.00,0,0,0,1,1,0,0,0
2012-09-24 23:00:00,4,0,1,1,18.86,22.725,63,8.9981,6047,23,529.00,3969.00,0,0,0,1,1,0,0,0
2012-09-25 00:00:00,4,0,1,1,18.86,22.725,67,11.0014,6048,0,0.00,4489.00,0,0,0,1,1,0,0,0
2012-09-25 01:00:00,4,0,1,1,18.04,21.97,72,8.9981,6049,1,1.00,5184.00,0,0,0,1,1,0,0,0
2012-09-25 02:00:00,4,0,1,1,17.22,21.21,77,8.9981,6050,2,4.00,5929.00,0,0,0,1,1,0,0,0
2012-09-25 03:00:00,4,0,1,1,17.22,21.21,71,6.0032,6051,3,9.00,5041.00,0,0,0,1,1,0,0,0
2012-09-25 04:00:00,4,0,1,1,17.22,21.21,71,8.9981,6052,4,16.00,5041.00,0,0,0,1,1,0,0,0
2012-09-25 05:00:00,4,0,1,1,17.22,21.21,77,6.0032,6053,5,25.00,5929.00,0,0,0,1,1,0,0,0
2012-09-25 06:00:00,4,0,1,1,18.04,21.97,77,15.0013,6054,6,36.00,5929.00,0,0,0,1,1,0,0,0
2012-09-25 07:00:00,4,0,1,1,18.04,21.97,77,12.998,6055,7,49.00,5929.00,0,0,0,1,1,0,0,0
2012-09-25 08:00:00,4,0,1,1,19.68,23.485,67,12.998,6056,8,64.00,4489.00,0,0,0,1,1,0,0,0
2012-09-25 09:00:00,4,0,1,1,22.14,25.76,56,16.9979,6057,9,81.00,3136.00,0,0,0,1,1,0,0,0
2012-09-25 10:00:00,4,0,1,1,22.96,26.515,52,19.9995,6058,10,100.00,2704.00,0,0,0,1,1,0,0,0
2012-09-25 11:00:00,4,0,1,1,24.6,31.06,46,19.9995,6059,11,121.00,2116.00,0,0,0,1,1,0,0,0
2012-09-25 12:00:00,4,0,1,1,25.42,31.06,43,19.0012,6060,12,144.00,1849.00,0,0,0,1,1,0,0,0
2012-09-25 13:00:00,4,0,1,1,26.24,31.06,47,16.9979,6061,13,169.00,2209.00,0,0,0,1,1,0,0,0
2012-09-25 14:00:00,4,0,1,1,27.06,31.06,39,22.0028,6062,14,196.00,1521.00,0,0,0,1,1,0,0,0
2012-09-25 15:00:00,4,0,1,1,27.06,31.06,36,22.0028,6063,15,225.00,1296.00,0,0,0,1,1,0,0,0
2012-09-25 16:00:00,4,0,1,1,27.06,31.06,39,19.9995,6064,16,256.00,1521.00,0,0,0,1,1,0,0,0
2012-09-25 17:00:00,4,0,1,1,27.06,31.06,39,19.0012,6065,17,289.00,1521.00,0,0,0,1,1,0,0,0
2012-09-25 18:00:00,4,0,1,1,26.24,31.06,41,15.0013,6066,18,324.00,1681.00,0,0,0,1,1,0,0,0
2012-09-25 19:00:00,4,0,1,1,25.42,31.06,50,16.9979,6067,19,361.00,2500.00,0,0,0,1,1,0,0,0
2012-09-25 20:00:00,4,0,1,1,24.6,31.06,56,19.9995,6068,20,400.00,3136.00,0,0,0,1,1,0,0,0
2012-09-25 21:00:00,4,0,1,1,24.6,31.06,56,19.9995,6069,21,441.00,3136.00,0,0,0,1,1,0,0,0
2012-09-25 22:00:00,4,0,1,1,24.6,31.06,56,19.0012,6070,22,484.00,3136.00,0,0,0,1,1,0,0,0
2012-09-25 23:00:00,4,0,1,1,24.6,31.06,56,22.0028,6071,23,529.00,3136.00,0,0,0,1,1,0,0,0
2012-09-26 00:00:00,4,0,1,1,23.78,27.275,64,19.9995,6072,0,0.00,4096.00,0,0,0,1,1,0,0,0
2012-09-26 01:00:00,4,0,1,1,23.78,27.275,64,22.0028,6073,1,1.00,4096.00,0,0,0,1,1,0,0,0
2012-09-26 02:00:00,4,0,1,2,23.78,27.275,64,19.0012,6074,2,4.00,4096.00,0,0,0,1,0,1,0,0
2012-09-26 03:00:00,4,0,1,2,23.78,27.275,64,19.0012,6075,3,9.00,4096.00,0,0,0,1,0,1,0,0
2012-09-26 04:00:00,4,0,1,1,22.96,26.515,73,16.9979,6076,4,16.00,5329.00,0,0,0,1,1,0,0,0
2012-09-26 05:00:00,4,0,1,1,22.96,26.515,73,15.0013,6077,5,25.00,5329.00,0,0,0,1,1,0,0,0
2012-09-26 06:00:00,4,0,1,1,22.14,25.76,73,12.998,6078,6,36.00,5329.00,0,0,0,1,1,0,0,0
2012-09-26 07:00:00,4,0,1,1,22.14,25.76,77,8.9981,6079,7,49.00,5929.00,0,0,0,1,1,0,0,0
2012-09-26 08:00:00,4,0,1,1,22.96,26.515,73,19.9995,6080,8,64.00,5329.00,0,0,0,1,1,0,0,0
2012-09-26 09:00:00,4,0,1,1,24.6,30.305,64,12.998,6081,9,81.00,4096.00,0,0,0,1,1,0,0,0
2012-09-26 10:00:00,4,0,1,1,24.6,29.545,73,19.0012,6082,10,100.00,5329.00,0,0,0,1,1,0,0,0
2012-09-26 11:00:00,4,0,1,1,26.24,31.06,61,16.9979,6083,11,121.00,3721.00,0,0,0,1,1,0,0,0
2012-09-26 12:00:00,4,0,1,1,27.88,31.82,61,15.0013,6084,12,144.00,3721.00,0,0,0,1,1,0,0,0
2012-09-26 13:00:00,4,0,1,1,28.7,32.575,58,15.0013,6085,13,169.00,3364.00,0,0,0,1,1,0,0,0
2012-09-26 14:00:00,4,0,1,1,30.34,33.335,48,19.0012,6086,14,196.00,2304.00,0,0,0,1,1,0,0,0
2012-09-26 15:00:00,4,0,1,1,30.34,33.335,48,19.9995,6087,15,225.00,2304.00,0,0,0,1,1,0,0,0
2012-09-26 16:00:00,4,0,1,1,30.34,33.335,45,19.0012,6088,16,256.00,2025.00,0,0,0,1,1,0,0,0
2012-09-26 17:00:00,4,0,1,1,30.34,33.335,48,19.9995,6089,17,289.00,2304.00,0,0,0,1,1,0,0,0
2012-09-26 18:00:00,4,0,1,1,30.34,33.335,48,15.0013,6090,18,324.00,2304.00,0,0,0,1,1,0,0,0
2012-09-26 19:00:00,4,0,1,1,28.7,32.575,54,11.0014,6091,19,361.00,2916.00,0,0,0,1,1,0,0,0
2012-09-26 20:00:00,4,0,1,1,27.06,31.06,69,12.998,6092,20,400.00,4761.00,0,0,0,1,1,0,0,0
2012-09-26 21:00:00,4,0,1,1,27.06,31.06,65,12.998,6093,21,441.00,4225.00,0,0,0,1,1,0,0,0
2012-09-26 22:00:00,4,0,1,3,25.42,30.305,69,12.998,6094,22,484.00,4761.00,0,0,0,1,0,0,1,0
2012-09-26 23:00:00,4,0,1,2,24.6,28.79,78,16.9979,6095,23,529.00,6084.00,0,0,0,1,0,1,0,0
2012-09-27 00:00:00,4,0,1,1,24.6,28.79,78,6.0032,6096,0,0.00,6084.00,0,0,0,1,1,0,0,0
2012-09-27 01:00:00,4,0,1,1,24.6,28.79,78,6.0032,6097,1,1.00,6084.00,0,0,0,1,1,0,0,0
2012-09-27 02:00:00,4,0,1,1,24.6,28.79,78,6.0032,6098,2,4.00,6084.00,0,0,0,1,1,0,0,0
2012-09-27 03:00:00,4,0,1,1,24.6,28.79,78,0,6099,3,9.00,6084.00,0,0,0,1,1,0,0,0
2012-09-27 04:00:00,4,0,1,1,22.96,26.515,94,8.9981,6100,4,16.00,8836.00,0,0,0,1,1,0,0,0
2012-09-27 05:00:00,4,0,1,1,23.78,27.275,83,0,6101,5,25.00,6889.00,0,0,0,1,1,0,0,0
2012-09-27 06:00:00,4,0,1,1,22.96,26.515,88,6.0032,6102,6,36.00,7744.00,0,0,0,1,1,0,0,0
2012-09-27 07:00:00,4,0,1,1,24.6,28.79,78,0,6103,7,49.00,6084.00,0,0,0,1,1,0,0,0
2012-09-27 08:00:00,4,0,1,1,25.42,30.305,71,6.0032,6104,8,64.00,5041.00,0,0,0,1,1,0,0,0
2012-09-27 09:00:00,4,0,1,1,27.06,31.06,65,0,6105,9,81.00,4225.00,0,0,0,1,1,0,0,0
2012-09-27 10:00:00,4,0,1,2,28.7,32.575,51,19.0012,6106,10,100.00,2601.00,0,0,0,1,0,1,0,0
2012-09-27 11:00:00,4,0,1,2,29.52,33.335,51,11.0014,6107,11,121.00,2601.00,0,0,0,1,0,1,0,0
2012-09-27 12:00:00,4,0,1,2,30.34,33.335,48,8.9981,6108,12,144.00,2304.00,0,0,0,1,0,1,0,0
2012-09-27 13:00:00,4,0,1,2,30.34,33.335,48,0,6109,13,169.00,2304.00,0,0,0,1,0,1,0,0
2012-09-27 14:00:00,4,0,1,2,31.16,34.09,45,6.0032,6110,14,196.00,2025.00,0,0,0,1,0,1,0,0
2012-09-27 15:00:00,4,0,1,2,31.16,34.09,45,0,6111,15,225.00,2025.00,0,0,0,1,0,1,0,0
2012-09-27 16:00:00,4,0,1,2,29.52,33.335,58,22.0028,6112,16,256.00,3364.00,0,0,0,1,0,1,0,0
2012-09-27 17:00:00,4,0,1,2,27.06,31.06,69,19.9995,6113,17,289.00,4761.00,0,0,0,1,0,1,0,0
2012-09-27 18:00:00,4,0,1,2,27.06,31.06,69,15.0013,6114,18,324.00,4761.00,0,0,0,1,0,1,0,0
2012-09-27 19:00:00,4,0,1,1,27.06,31.06,65,8.9981,6115,19,361.00,4225.00,0,0,0,1,1,0,0,0
2012-09-27 20:00:00,4,0,1,2,26.24,30.305,69,15.0013,6116,20,400.00,4761.00,0,0,0,1,0,1,0,0
2012-09-27 21:00:00,4,0,1,3,25.42,28.79,83,19.9995,6117,21,441.00,6889.00,0,0,0,1,0,0,1,0
2012-09-27 22:00:00,4,0,1,3,25.42,28.79,83,19.9995,6118,22,484.00,6889.00,0,0,0,1,0,0,1,0
2012-09-27 23:00:00,4,0,1,3,25.42,28.79,83,11.0014,6119,23,529.00,6889.00,0,0,0,1,0,0,1,0
2012-09-28 00:00:00,4,0,1,3,24.6,27.275,88,11.0014,6120,0,0.00,7744.00,0,0,0,1,0,0,1,0
2012-09-28 01:00:00,4,0,1,3,24.6,27.275,88,0,6121,1,1.00,7744.00,0,0,0,1,0,0,1,0
2012-09-28 02:00:00,4,0,1,3,24.6,27.275,88,19.9995,6122,2,4.00,7744.00,0,0,0,1,0,0,1,0
2012-09-28 03:00:00,4,0,1,2,24.6,28.03,83,8.9981,6123,3,9.00,6889.00,0,0,0,1,0,1,0,0
2012-09-28 04:00:00,4,0,1,3,22.96,26.515,88,7.0015,6124,4,16.00,7744.00,0,0,0,1,0,0,1,0
2012-09-28 05:00:00,4,0,1,1,22.96,26.515,88,0,6125,5,25.00,7744.00,0,0,0,1,1,0,0,0
2012-09-28 06:00:00,4,0,1,2,22.96,26.515,94,6.0032,6126,6,36.00,8836.00,0,0,0,1,0,1,0,0
2012-09-28 07:00:00,4,0,1,2,22.96,26.515,94,0,6127,7,49.00,8836.00,0,0,0,1,0,1,0,0
2012-09-28 08:00:00,4,0,1,1,24.6,28.03,83,6.0032,6128,8,64.00,6889.00,0,0,0,1,1,0,0,0
2012-09-28 09:00:00,4,0,1,2,25.42,28.79,83,7.0015,6129,9,81.00,6889.00,0,0,0,1,0,1,0,0
2012-09-28 10:00:00,4,0,1,2,26.24,29.545,78,8.9981,6130,10,100.00,6084.00,0,0,0,1,0,1,0,0
2012-09-28 11:00:00,4,0,1,2,27.06,31.06,69,0,6131,11,121.00,4761.00,0,0,0,1,0,1,0,0
2012-09-28 12:00:00,4,0,1,2,28.7,32.575,54,16.9979,6132,12,144.00,2916.00,0,0,0,1,0,1,0,0
2012-09-28 13:00:00,4,0,1,2,28.7,32.575,51,16.9979,6133,13,169.00,2601.00,0,0,0,1,0,1,0,0
2012-09-28 14:00:00,4,0,1,2,28.7,32.575,54,16.9979,6134,14,196.00,2916.00,0,0,0,1,0,1,0,0
2012-09-28 15:00:00,4,0,1,2,27.88,31.82,54,19.0012,6135,15,225.00,2916.00,0,0,0,1,0,1,0,0
2012-09-28 16:00:00,4,0,1,2,27.06,31.06,50,15.0013,6136,16,256.00,2500.00,0,0,0,1,0,1,0,0
2012-09-28 17:00:00,4,0,1,2,27.06,31.06,54,19.9995,6137,17,289.00,2916.00,0,0,0,1,0,1,0,0
2012-09-28 18:00:00,4,0,1,2,26.24,31.06,50,15.0013,6138,18,324.00,2500.00,0,0,0,1,0,1,0,0
2012-09-28 19:00:00,4,0,1,3,25.42,31.06,50,16.9979,6139,19,361.00,2500.00,0,0,0,1,0,0,1,0
2012-09-28 20:00:00,4,0,1,3,24.6,31.06,53,11.0014,6140,20,400.00,2809.00,0,0,0,1,0,0,1,0
2012-09-28 21:00:00,4,0,1,3,24.6,31.06,53,12.998,6141,21,441.00,2809.00,0,0,0,1,0,0,1,0
2012-09-28 22:00:00,4,0,1,2,23.78,27.275,53,15.0013,6142,22,484.00,2809.00,0,0,0,1,0,1,0,0
2012-09-28 23:00:00,4,0,1,2,22.96,26.515,56,12.998,6143,23,529.00,3136.00,0,0,0,1,0,1,0,0
2012-09-29 00:00:00,4,0,0,1,22.14,25.76,60,15.0013,6144,0,0.00,3600.00,0,0,0,1,1,0,0,0
2012-09-29 01:00:00,4,0,0,1,22.14,25.76,60,15.0013,6145,1,1.00,3600.00,0,0,0,1,1,0,0,0
2012-09-29 02:00:00,4,0,0,2,22.14,25.76,56,15.0013,6146,2,4.00,3136.00,0,0,0,1,0,1,0,0
2012-09-29 03:00:00,4,0,0,2,21.32,25,59,12.998,6147,3,9.00,3481.00,0,0,0,1,0,1,0,0
2012-09-29 04:00:00,4,0,0,1,21.32,25,59,16.9979,6148,4,16.00,3481.00,0,0,0,1,1,0,0,0
2012-09-29 05:00:00,4,0,0,1,20.5,24.24,63,12.998,6149,5,25.00,3969.00,0,0,0,1,1,0,0,0
2012-09-29 06:00:00,4,0,0,1,20.5,24.24,63,16.9979,6150,6,36.00,3969.00,0,0,0,1,1,0,0,0
2012-09-29 07:00:00,4,0,0,1,19.68,23.485,67,19.0012,6151,7,49.00,4489.00,0,0,0,1,1,0,0,0
2012-09-29 08:00:00,4,0,0,1,20.5,24.24,68,19.0012,6152,8,64.00,4624.00,0,0,0,1,1,0,0,0
2012-09-29 09:00:00,4,0,0,1,20.5,24.24,63,12.998,6153,9,81.00,3969.00,0,0,0,1,1,0,0,0
2012-09-29 10:00:00,4,0,0,1,22.14,25.76,56,16.9979,6154,10,100.00,3136.00,0,0,0,1,1,0,0,0
2012-09-29 11:00:00,4,0,0,1,22.96,26.515,52,19.0012,6155,11,121.00,2704.00,0,0,0,1,1,0,0,0
2012-09-29 12:00:00,4,0,0,1,25.42,31.06,41,19.9995,6156,12,144.00,1681.00,0,0,0,1,1,0,0,0
2012-09-29 13:00:00,4,0,0,1,25.42,31.06,41,19.9995,6157,13,169.00,1681.00,0,0,0,1,1,0,0,0
2012-09-29 14:00:00,4,0,0,1,24.6,31.06,40,16.9979,6158,14,196.00,1600.00,0,0,0,1,1,0,0,0
2012-09-29 15:00:00,4,0,0,1,24.6,31.06,43,16.9979,6159,15,225.00,1849.00,0,0,0,1,1,0,0,0
2012-09-29 16:00:00,4,0,0,1,25.42,31.06,41,16.9979,6160,16,256.00,1681.00,0,0,0,1,1,0,0,0
2012-09-29 17:00:00,4,0,0,1,24.6,31.06,38,23.9994,6161,17,289.00,1444.00,0,0,0,1,1,0,0,0
