datetime,season,holiday,workingday,weather,temp,atemp,humidity,windspeed,casual,registered,count,days,hours,tempS,atempS,humidityS,windspeedS,daysS,hoursS,spring,summer,fall,winter,better,good,bad,worse
2012-08-09 22:00:00,3,0,1,2,27.06,31.06,69,15.0013,41,218,259,8823,22,732.2436,964.7236,4761,225.0390017,77845329,484,0,0,1,0,0,1,0,0
2012-08-09 23:00:00,3,0,1,1,27.06,31.06,74,0,19,137,156,8824,23,732.2436,964.7236,5476,0,77862976,529,0,0,1,0,1,0,0,0
2012-08-10 00:00:00,3,0,1,1,28.7,32.575,65,6.0032,17,68,85,8825,0,823.69,1061.130625,4225,36.03841024,77880625,0,0,0,1,0,1,0,0,0
2012-08-10 01:00:00,3,0,1,1,28.7,32.575,65,7.0015,6,35,41,8826,1,823.69,1061.130625,4225,49.02100225,77898276,1,0,0,1,0,1,0,0,0
2012-08-10 02:00:00,3,0,1,1,28.7,33.335,74,11.0014,6,14,20,8827,2,823.69,1111.222225,5476,121.030802,77915929,4,0,0,1,0,1,0,0,0
2012-08-10 03:00:00,3,0,1,2,29.52,34.85,79,12.998,3,6,9,8828,3,871.4304,1214.5225,6241,168.948004,77933584,9,0,0,1,0,0,1,0,0
2012-08-10 04:00:00,3,0,1,3,28.7,33.335,84,19.0012,0,7,7,8829,4,823.69,1111.222225,7056,361.0456014,77951241,16,0,0,1,0,0,0,1,0
2012-08-10 05:00:00,3,0,1,3,28.7,33.335,84,19.0012,4,29,33,8830,5,823.69,1111.222225,7056,361.0456014,77968900,25,0,0,1,0,0,0,1,0
2012-08-10 06:00:00,3,0,1,3,26.24,28.79,89,19.9995,3,41,44,8831,6,688.5376,828.8641,7921,399.9800003,77986561,36,0,0,1,0,0,0,1,0
2012-08-10 07:00:00,3,0,1,3,26.24,28.79,89,7.0015,5,128,133,8832,7,688.5376,828.8641,7921,49.02100225,78004224,49,0,0,1,0,0,0,1,0
2012-08-10 08:00:00,3,0,1,3,25.42,27.275,91,11.0014,7,112,119,8833,8,646.1764,743.925625,8281,121.030802,78021889,64,0,0,1,0,0,0,1,0
2012-08-10 09:00:00,3,0,1,2,26.24,28.79,89,0,21,199,220,8834,9,688.5376,828.8641,7921,0,78039556,81,0,0,1,0,0,1,0,0
2012-08-10 10:00:00,3,0,1,1,27.06,29.545,89,7.0015,27,166,193,8835,10,732.2436,872.907025,7921,49.02100225,78057225,100,0,0,1,0,1,0,0,0
2012-08-10 11:00:00,3,0,1,3,27.88,31.82,79,8.9981,73,178,251,8836,11,777.2944,1012.5124,6241,80.96580361,78074896,121,0,0,1,0,0,0,1,0
2012-08-10 12:00:00,3,0,1,2,30.34,34.85,66,23.9994,75,240,315,8837,12,920.5156,1214.5225,4356,575.9712004,78092569,144,0,0,1,0,0,1,0,0
2012-08-10 13:00:00,3,0,1,2,31.16,35.605,58,23.9994,66,224,290,8838,13,970.9456,1267.716025,3364,575.9712004,78110244,169,0,0,1,0,0,1,0,0
2012-08-10 14:00:00,3,0,1,1,31.16,35.605,58,23.9994,71,236,307,8839,14,970.9456,1267.716025,3364,575.9712004,78127921,196,0,0,1,0,1,0,0,0
2012-08-10 15:00:00,3,0,1,1,32.8,37.12,52,30.0026,100,224,324,8840,15,1075.84,1377.8944,2704,900.1560068,78145600,225,0,0,1,0,1,0,0,0
2012-08-10 16:00:00,3,0,1,1,31.98,36.365,55,19.9995,96,371,467,8841,16,1022.7204,1322.413225,3025,399.9800003,78163281,256,0,0,1,0,1,0,0,0
2012-08-10 17:00:00,3,0,1,1,32.8,37.12,52,19.0012,111,619,730,8842,17,1075.84,1377.8944,2704,361.0456014,78180964,289,0,0,1,0,1,0,0,0
2012-08-10 18:00:00,3,0,1,1,31.16,35.605,62,19.9995,88,552,640,8843,18,970.9456,1267.716025,3844,399.9800003,78198649,324,0,0,1,0,1,0,0,0
2012-08-10 19:00:00,3,0,1,1,31.16,35.605,62,19.0012,98,394,492,8844,19,970.9456,1267.716025,3844,361.0456014,78216336,361,0,0,1,0,1,0,0,0
2012-08-10 20:00:00,3,0,1,1,30.34,34.85,66,19.9995,55,315,370,8845,20,920.5156,1214.5225,4356,399.9800003,78234025,400,0,0,1,0,1,0,0,0
2012-08-10 21:00:00,3,0,1,1,30.34,34.85,66,16.9979,50,236,286,8846,21,920.5156,1214.5225,4356,288.9286044,78251716,441,0,0,1,0,1,0,0,0
2012-08-10 22:00:00,3,0,1,1,29.52,34.85,74,19.0012,50,168,218,8847,22,871.4304,1214.5225,5476,361.0456014,78269409,484,0,0,1,0,1,0,0,0
2012-08-10 23:00:00,3,0,1,1,29.52,34.09,70,19.0012,33,159,192,8848,23,871.4304,1162.1281,4900,361.0456014,78287104,529,0,0,1,0,1,0,0,0
2012-08-11 00:00:00,3,0,0,1,28.7,32.575,70,19.0012,38,142,180,8849,0,823.69,1061.130625,4900,361.0456014,78304801,0,0,0,1,0,1,0,0,0
2012-08-11 01:00:00,3,0,0,1,27.06,31.06,74,15.0013,32,84,116,8850,1,732.2436,964.7236,5476,225.0390017,78322500,1,0,0,1,0,1,0,0,0
2012-08-11 02:00:00,3,0,0,3,26.24,29.545,78,12.998,19,66,85,8851,2,688.5376,872.907025,6084,168.948004,78340201,4,0,0,1,0,0,0,1,0
2012-08-11 03:00:00,3,0,0,3,25.42,28.79,83,11.0014,2,19,21,8852,3,646.1764,828.8641,6889,121.030802,78357904,9,0,0,1,0,0,0,1,0
2012-08-11 04:00:00,3,0,0,1,25.42,28.79,83,7.0015,3,7,10,8853,4,646.1764,828.8641,6889,49.02100225,78375609,16,0,0,1,0,1,0,0,0
2012-08-11 05:00:00,3,0,0,1,25.42,28.03,88,7.0015,2,9,11,8854,5,646.1764,785.6809,7744,49.02100225,78393316,25,0,0,1,0,1,0,0,0
2012-08-11 06:00:00,3,0,0,2,25.42,28.03,88,7.0015,5,18,23,8855,6,646.1764,785.6809,7744,49.02100225,78411025,36,0,0,1,0,0,1,0,0
2012-08-11 07:00:00,3,0,0,1,26.24,28.79,83,6.0032,8,54,62,8856,7,688.5376,828.8641,6889,36.03841024,78428736,49,0,0,1,0,1,0,0,0
2012-08-11 08:00:00,3,0,0,1,27.06,30.305,83,7.0015,30,132,162,8857,8,732.2436,918.393025,6889,49.02100225,78446449,64,0,0,1,0,1,0,0,0
2012-08-11 09:00:00,3,0,0,1,27.88,31.82,79,12.998,54,217,271,8858,9,777.2944,1012.5124,6241,168.948004,78464164,81,0,0,1,0,1,0,0,0
2012-08-11 10:00:00,3,0,0,1,29.52,34.09,62,6.0032,125,282,407,8859,10,871.4304,1162.1281,3844,36.03841024,78481881,100,0,0,1,0,1,0,0,0
2012-08-11 11:00:00,3,0,0,1,30.34,34.85,66,11.0014,203,296,499,8860,11,920.5156,1214.5225,4356,121.030802,78499600,121,0,0,1,0,1,0,0,0
2012-08-11 12:00:00,3,0,0,1,31.16,35.605,58,15.0013,214,332,546,8861,12,970.9456,1267.716025,3364,225.0390017,78517321,144,0,0,1,0,1,0,0,0
2012-08-11 13:00:00,3,0,0,1,32.8,37.12,49,23.9994,228,341,569,8862,13,1075.84,1377.8944,2401,575.9712004,78535044,169,0,0,1,0,1,0,0,0
2012-08-11 14:00:00,3,0,0,1,32.8,37.12,49,19.9995,248,290,538,8863,14,1075.84,1377.8944,2401,399.9800003,78552769,196,0,0,1,0,1,0,0,0
2012-08-11 15:00:00,3,0,0,1,32.8,36.365,46,19.0012,246,316,562,8864,15,1075.84,1322.413225,2116,361.0456014,78570496,225,0,0,1,0,1,0,0,0
2012-08-11 16:00:00,3,0,0,1,32.8,36.365,46,19.9995,227,304,531,8865,16,1075.84,1322.413225,2116,399.9800003,78588225,256,0,0,1,0,1,0,0,0
2012-08-11 17:00:00,3,0,0,3,30.34,34.85,66,23.9994,220,292,512,8866,17,920.5156,1214.5225,4356,575.9712004,78605956,289,0,0,1,0,0,0,1,0
2012-08-11 18:00:00,3,0,0,2,28.7,33.335,74,19.9995,107,193,300,8867,18,823.69,1111.222225,5476,399.9800003,78623689,324,0,0,1,0,0,1,0,0
2012-08-11 19:00:00,3,0,0,2,27.06,29.545,89,7.0015,97,178,275,8868,19,732.2436,872.907025,7921,49.02100225,78641424,361,0,0,1,0,0,1,0,0
2012-08-11 20:00:00,3,0,0,3,27.06,29.545,89,27.9993,31,129,160,8869,20,732.2436,872.907025,7921,783.9608005,78659161,400,0,0,1,0,0,0,1,0
2012-08-11 21:00:00,3,0,0,2,27.06,29.545,89,11.0014,26,102,128,8870,21,732.2436,872.907025,7921,121.030802,78676900,441,0,0,1,0,0,1,0,0
2012-08-11 22:00:00,3,0,0,2,27.06,29.545,89,11.0014,40,128,168,8871,22,732.2436,872.907025,7921,121.030802,78694641,484,0,0,1,0,0,1,0,0
2012-08-11 23:00:00,3,0,0,3,27.06,30.305,78,11.0014,42,121,163,8872,23,732.2436,918.393025,6084,121.030802,78712384,529,0,0,1,0,0,0,1,0
2012-08-12 00:00:00,3,0,0,2,26.24,30.305,73,8.9981,24,96,120,8873,0,688.5376,918.393025,5329,80.96580361,78730129,0,0,0,1,0,0,1,0,0
2012-08-12 01:00:00,3,0,0,1,25.42,29.545,78,8.9981,21,92,113,8874,1,646.1764,872.907025,6084,80.96580361,78747876,1,0,0,1,0,1,0,0,0
2012-08-12 02:00:00,3,0,0,1,26.24,30.305,69,8.9981,19,67,86,8875,2,688.5376,918.393025,4761,80.96580361,78765625,4,0,0,1,0,1,0,0,0
2012-08-12 03:00:00,3,0,0,1,25.42,29.545,73,6.0032,11,37,48,8876,3,646.1764,872.907025,5329,36.03841024,78783376,9,0,0,1,0,1,0,0,0
2012-08-12 04:00:00,3,0,0,1,26.24,30.305,69,6.0032,2,8,10,8877,4,688.5376,918.393025,4761,36.03841024,78801129,16,0,0,1,0,1,0,0,0
2012-08-12 05:00:00,3,0,0,1,26.24,31.06,61,12.998,1,9,10,8878,5,688.5376,964.7236,3721,168.948004,78818884,25,0,0,1,0,1,0,0,0
2012-08-12 06:00:00,3,0,0,1,26.24,30.305,65,11.0014,2,14,16,8879,6,688.5376,918.393025,4225,121.030802,78836641,36,0,0,1,0,1,0,0,0
2012-08-12 07:00:00,3,0,0,1,26.24,30.305,65,8.9981,9,30,39,8880,7,688.5376,918.393025,4225,80.96580361,78854400,49,0,0,1,0,1,0,0,0
2012-08-12 08:00:00,3,0,0,1,27.06,31.06,54,15.0013,35,84,119,8881,8,732.2436,964.7236,2916,225.0390017,78872161,64,0,0,1,0,1,0,0,0
2012-08-12 09:00:00,3,0,0,1,28.7,32.575,48,15.0013,64,153,217,8882,9,823.69,1061.130625,2304,225.0390017,78889924,81,0,0,1,0,1,0,0,0
2012-08-12 10:00:00,3,0,0,1,28.7,32.575,51,11.0014,88,240,328,8883,10,823.69,1061.130625,2601,121.030802,78907689,100,0,0,1,0,1,0,0,0
2012-08-12 11:00:00,3,0,0,1,30.34,33.335,42,11.0014,167,282,449,8884,11,920.5156,1111.222225,1764,121.030802,78925456,121,0,0,1,0,1,0,0,0
2012-08-12 12:00:00,3,0,0,1,30.34,33.335,42,12.998,163,342,505,8885,12,920.5156,1111.222225,1764,168.948004,78943225,144,0,0,1,0,1,0,0,0
2012-08-12 13:00:00,3,0,0,1,31.98,34.85,40,0,178,365,543,8886,13,1022.7204,1214.5225,1600,0,78960996,169,0,0,1,0,1,0,0,0
2012-08-12 14:00:00,3,0,0,1,31.16,34.09,40,12.998,213,366,579,8887,14,970.9456,1162.1281,1600,168.948004,78978769,196,0,0,1,0,1,0,0,0
2012-08-12 15:00:00,3,0,0,1,31.16,34.09,40,8.9981,235,342,577,8888,15,970.9456,1162.1281,1600,80.96580361,78996544,225,0,0,1,0,1,0,0,0
2012-08-12 16:00:00,3,0,0,1,31.16,34.09,40,7.0015,213,300,513,8889,16,970.9456,1162.1281,1600,49.02100225,79014321,256,0,0,1,0,1,0,0,0
2012-08-12 17:00:00,3,0,0,1,32.8,34.85,33,0,186,319,505,8890,17,1075.84,1214.5225,1089,0,79032100,289,0,0,1,0,1,0,0,0
2012-08-12 18:00:00,3,0,0,1,31.98,34.09,35,7.0015,164,327,491,8891,18,1022.7204,1162.1281,1225,49.02100225,79049881,324,0,0,1,0,1,0,0,0
2012-08-12 19:00:00,3,0,0,1,30.34,32.575,40,8.9981,148,317,465,8892,19,920.5156,1061.130625,1600,80.96580361,79067664,361,0,0,1,0,1,0,0,0
2012-08-12 20:00:00,3,0,0,1,29.52,32.575,45,0,96,204,300,8893,20,871.4304,1061.130625,2025,0,79085449,400,0,0,1,0,1,0,0,0
2012-08-12 21:00:00,3,0,0,1,29.52,33.335,51,6.0032,78,142,220,8894,21,871.4304,1111.222225,2601,36.03841024,79103236,441,0,0,1,0,1,0,0,0
2012-08-12 22:00:00,3,0,0,1,28.7,32.575,58,8.9981,40,141,181,8895,22,823.69,1061.130625,3364,80.96580361,79121025,484,0,0,1,0,1,0,0,0
2012-08-12 23:00:00,3,0,0,1,27.88,31.82,61,0,25,85,110,8896,23,777.2944,1012.5124,3721,0,79138816,529,0,0,1,0,1,0,0,0
2012-08-13 00:00:00,3,0,1,1,27.06,31.06,65,7.0015,14,33,47,8897,0,732.2436,964.7236,4225,49.02100225,79156609,0,0,0,1,0,1,0,0,0
2012-08-13 01:00:00,3,0,1,1,27.06,31.06,65,6.0032,3,11,14,8898,1,732.2436,964.7236,4225,36.03841024,79174404,1,0,0,1,0,1,0,0,0
2012-08-13 02:00:00,3,0,1,1,26.24,30.305,69,7.0015,1,8,9,8899,2,688.5376,918.393025,4761,49.02100225,79192201,4,0,0,1,0,1,0,0,0
2012-08-13 03:00:00,3,0,1,1,26.24,30.305,69,0,1,5,6,8900,3,688.5376,918.393025,4761,0,79210000,9,0,0,1,0,1,0,0,0
2012-08-13 04:00:00,3,0,1,1,26.24,30.305,69,7.0015,0,11,11,8901,4,688.5376,918.393025,4761,49.02100225,79227801,16,0,0,1,0,1,0,0,0
2012-08-13 05:00:00,3,0,1,1,26.24,30.305,69,7.0015,3,33,36,8902,5,688.5376,918.393025,4761,49.02100225,79245604,25,0,0,1,0,1,0,0,0
2012-08-13 06:00:00,3,0,1,1,25.42,29.545,73,6.0032,4,155,159,8903,6,646.1764,872.907025,5329,36.03841024,79263409,36,0,0,1,0,1,0,0,0
2012-08-13 07:00:00,3,0,1,1,27.06,31.06,65,8.9981,11,425,436,8904,7,732.2436,964.7236,4225,80.96580361,79281216,49,0,0,1,0,1,0,0,0
2012-08-13 08:00:00,3,0,1,2,29.52,33.335,51,6.0032,25,648,673,8905,8,871.4304,1111.222225,2601,36.03841024,79299025,64,0,0,1,0,0,1,0,0
2012-08-13 09:00:00,3,0,1,2,30.34,33.335,45,0,40,265,305,8906,9,920.5156,1111.222225,2025,0,79316836,81,0,0,1,0,0,1,0,0
2012-08-13 10:00:00,3,0,1,2,31.16,34.09,40,0,88,111,199,8907,10,970.9456,1162.1281,1600,0,79334649,100,0,0,1,0,0,1,0,0
2012-08-13 11:00:00,3,0,1,1,31.16,34.09,40,6.0032,94,151,245,8908,11,970.9456,1162.1281,1600,36.03841024,79352464,121,0,0,1,0,1,0,0,0
2012-08-13 12:00:00,3,0,1,1,31.98,34.85,40,12.998,96,180,276,8909,12,1022.7204,1214.5225,1600,168.948004,79370281,144,0,0,1,0,1,0,0,0
2012-08-13 13:00:00,3,0,1,1,31.98,34.85,40,11.0014,79,175,254,8910,13,1022.7204,1214.5225,1600,121.030802,79388100,169,0,0,1,0,1,0,0,0
2012-08-13 14:00:00,3,0,1,1,32.8,34.85,33,7.0015,85,163,248,8911,14,1075.84,1214.5225,1089,49.02100225,79405921,196,0,0,1,0,1,0,0,0
2012-08-13 15:00:00,3,0,1,1,33.62,36.365,34,15.0013,80,194,274,8912,15,1130.3044,1322.413225,1156,225.0390017,79423744,225,0,0,1,0,1,0,0,0
2012-08-13 16:00:00,3,0,1,1,32.8,35.605,36,6.0032,116,348,464,8913,16,1075.84,1267.716025,1296,36.03841024,79441569,256,0,0,1,0,1,0,0,0
2012-08-13 17:00:00,3,0,1,1,32.8,35.605,36,11.0014,102,716,818,8914,17,1075.84,1267.716025,1296,121.030802,79459396,289,0,0,1,0,1,0,0,0
2012-08-13 18:00:00,3,0,1,1,31.16,34.85,52,19.0012,103,709,812,8915,18,970.9456,1214.5225,2704,361.0456014,79477225,324,0,0,1,0,1,0,0,0
2012-08-13 19:00:00,3,0,1,1,30.34,34.09,58,11.0014,88,467,555,8916,19,920.5156,1162.1281,3364,121.030802,79495056,361,0,0,1,0,1,0,0,0
2012-08-13 20:00:00,3,0,1,1,30.34,34.09,62,15.0013,58,374,432,8917,20,920.5156,1162.1281,3844,225.0390017,79512889,400,0,0,1,0,1,0,0,0
2012-08-13 21:00:00,3,0,1,1,29.52,34.09,66,12.998,44,246,290,8918,21,871.4304,1162.1281,4356,168.948004,79530724,441,0,0,1,0,1,0,0,0
2012-08-13 22:00:00,3,0,1,1,29.52,34.09,62,22.0028,44,148,192,8919,22,871.4304,1162.1281,3844,484.1232078,79548561,484,0,0,1,0,1,0,0,0
2012-08-13 23:00:00,3,0,1,1,28.7,32.575,70,15.0013,28,100,128,8920,23,823.69,1061.130625,4900,225.0390017,79566400,529,0,0,1,0,1,0,0,0
2012-08-14 00:00:00,3,0,1,1,28.7,33.335,74,15.0013,12,48,60,8921,0,823.69,1111.222225,5476,225.0390017,79584241,0,0,0,1,0,1,0,0,0
2012-08-14 01:00:00,3,0,1,1,27.88,31.82,79,16.9979,8,19,27,8922,1,777.2944,1012.5124,6241,288.9286044,79602084,1,0,0,1,0,1,0,0,0
2012-08-14 02:00:00,3,0,1,2,27.88,31.82,83,12.998,2,9,11,8923,2,777.2944,1012.5124,6889,168.948004,79619929,4,0,0,1,0,0,1,0,0
2012-08-14 03:00:00,3,0,1,2,27.88,31.82,83,12.998,0,3,3,8924,3,777.2944,1012.5124,6889,168.948004,79637776,9,0,0,1,0,0,1,0,0
2012-08-14 04:00:00,3,0,1,2,27.88,31.82,83,12.998,0,5,5,8925,4,777.2944,1012.5124,6889,168.948004,79655625,16,0,0,1,0,0,1,0,0
2012-08-14 05:00:00,3,0,1,2,27.88,31.82,89,12.998,1,35,36,8926,5,777.2944,1012.5124,7921,168.948004,79673476,25,0,0,1,0,0,1,0,0
2012-08-14 06:00:00,3,0,1,3,26.24,28.79,83,12.998,1,63,64,8927,6,688.5376,828.8641,6889,168.948004,79691329,36,0,0,1,0,0,0,1,0
2012-08-14 07:00:00,3,0,1,2,27.06,30.305,83,6.0032,1,178,179,8928,7,732.2436,918.393025,6889,36.03841024,79709184,49,0,0,1,0,0,1,0,0
2012-08-14 08:00:00,3,0,1,2,27.06,29.545,89,6.0032,27,591,618,8929,8,732.2436,872.907025,7921,36.03841024,79727041,64,0,0,1,0,0,1,0,0
2012-08-14 09:00:00,3,0,1,2,28.7,33.335,74,0,48,354,402,8930,9,823.69,1111.222225,5476,0,79744900,81,0,0,1,0,0,1,0,0
2012-08-14 10:00:00,3,0,1,1,28.7,33.335,79,7.0015,53,155,208,8931,10,823.69,1111.222225,6241,49.02100225,79762761,100,0,0,1,0,1,0,0,0
2012-08-14 11:00:00,3,0,1,1,30.34,34.09,62,0,69,127,196,8932,11,920.5156,1162.1281,3844,0,79780624,121,0,0,1,0,1,0,0,0
2012-08-14 12:00:00,3,0,1,1,31.98,35.605,49,8.9981,93,207,300,8933,12,1022.7204,1267.716025,2401,80.96580361,79798489,144,0,0,1,0,1,0,0,0
2012-08-14 13:00:00,3,0,1,1,32.8,36.365,46,6.0032,83,203,286,8934,13,1075.84,1322.413225,2116,36.03841024,79816356,169,0,0,1,0,1,0,0,0
2012-08-14 14:00:00,3,0,1,1,33.62,37.12,41,15.0013,80,175,255,8935,14,1130.3044,1377.8944,1681,225.0390017,79834225,196,0,0,1,0,1,0,0,0
2012-08-14 15:00:00,3,0,1,1,33.62,37.88,46,15.0013,84,199,283,8936,15,1130.3044,1434.8944,2116,225.0390017,79852096,225,0,0,1,0,1,0,0,0
2012-08-14 16:00:00,3,0,1,1,33.62,37.12,43,15.0013,95,363,458,8937,16,1130.3044,1377.8944,1849,225.0390017,79869969,256,0,0,1,0,1,0,0,0
2012-08-14 17:00:00,3,0,1,3,31.16,36.365,66,16.9979,78,734,812,8938,17,970.9456,1322.413225,4356,288.9286044,79887844,289,0,0,1,0,0,0,1,0
2012-08-14 18:00:00,3,0,1,1,31.16,35.605,62,19.0012,97,757,854,8939,18,970.9456,1267.716025,3844,361.0456014,79905721,324,0,0,1,0,1,0,0,0
2012-08-14 19:00:00,3,0,1,1,31.16,36.365,66,12.998,94,533,627,8940,19,970.9456,1322.413225,4356,168.948004,79923600,361,0,0,1,0,1,0,0,0
2012-08-14 20:00:00,3,0,1,1,30.34,35.605,74,15.0013,65,371,436,8941,20,920.5156,1267.716025,5476,225.0390017,79941481,400,0,0,1,0,1,0,0,0
2012-08-14 21:00:00,3,0,1,1,30.34,34.09,62,15.0013,56,252,308,8942,21,920.5156,1162.1281,3844,225.0390017,79959364,441,0,0,1,0,1,0,0,0
2012-08-14 22:00:00,3,0,1,1,29.52,34.09,66,6.0032,28,161,189,8943,22,871.4304,1162.1281,4356,36.03841024,79977249,484,0,0,1,0,1,0,0,0
2012-08-14 23:00:00,3,0,1,1,29.52,34.09,66,11.0014,53,114,167,8944,23,871.4304,1162.1281,4356,121.030802,79995136,529,0,0,1,0,1,0,0,0
2012-08-15 00:00:00,3,0,1,1,28.7,32.575,61,12.998,8,52,60,8945,0,823.69,1061.130625,3721,168.948004,80013025,0,0,0,1,0,1,0,0,0
2012-08-15 01:00:00,3,0,1,1,28.7,32.575,61,0,6,31,37,8946,1,823.69,1061.130625,3721,0,80030916,1,0,0,1,0,1,0,0,0
2012-08-15 02:00:00,3,0,1,1,27.88,31.82,65,0,1,7,8,8947,2,777.2944,1012.5124,4225,0,80048809,4,0,0,1,0,1,0,0,0
2012-08-15 03:00:00,3,0,1,1,27.06,31.06,74,7.0015,1,10,11,8948,3,732.2436,964.7236,5476,49.02100225,80066704,9,0,0,1,0,1,0,0,0
2012-08-15 04:00:00,3,0,1,1,26.24,28.79,83,7.0015,0,4,4,8949,4,688.5376,828.8641,6889,49.02100225,80084601,16,0,0,1,0,1,0,0,0
2012-08-15 05:00:00,3,0,1,1,26.24,29.545,78,7.0015,4,35,39,8950,5,688.5376,872.907025,6084,49.02100225,80102500,25,0,0,1,0,1,0,0,0
2012-08-15 06:00:00,3,0,1,1,26.24,29.545,78,7.0015,12,160,172,8951,6,688.5376,872.907025,6084,49.02100225,80120401,36,0,0,1,0,1,0,0,0
2012-08-15 07:00:00,3,0,1,2,27.06,31.06,69,12.998,25,467,492,8952,7,732.2436,964.7236,4761,168.948004,80138304,49,0,0,1,0,0,1,0,0
2012-08-15 08:00:00,3,0,1,2,28.7,32.575,65,19.0012,40,642,682,8953,8,823.69,1061.130625,4225,361.0456014,80156209,64,0,0,1,0,0,1,0,0
2012-08-15 09:00:00,3,0,1,2,29.52,34.09,62,12.998,57,310,367,8954,9,871.4304,1162.1281,3844,168.948004,80174116,81,0,0,1,0,0,1,0,0
2012-08-15 10:00:00,3,0,1,2,29.52,34.09,62,12.998,70,163,233,8955,10,871.4304,1162.1281,3844,168.948004,80192025,100,0,0,1,0,0,1,0,0
2012-08-15 11:00:00,3,0,1,2,30.34,34.09,58,12.998,80,155,235,8956,11,920.5156,1162.1281,3364,168.948004,80209936,121,0,0,1,0,0,1,0,0
2012-08-15 12:00:00,3,0,1,1,30.34,34.09,55,15.0013,77,230,307,8957,12,920.5156,1162.1281,3025,225.0390017,80227849,144,0,0,1,0,1,0,0,0
2012-08-15 13:00:00,3,0,1,2,31.98,35.605,49,12.998,88,206,294,8958,13,1022.7204,1267.716025,2401,168.948004,80245764,169,0,0,1,0,0,1,0,0
2012-08-15 14:00:00,3,0,1,2,31.16,34.85,52,19.9995,94,161,255,8959,14,970.9456,1214.5225,2704,399.9800003,80263681,196,0,0,1,0,0,1,0,0
2012-08-15 15:00:00,3,0,1,1,31.16,34.85,52,16.9979,70,196,266,8960,15,970.9456,1214.5225,2704,288.9286044,80281600,225,0,0,1,0,1,0,0,0
2012-08-15 16:00:00,3,0,1,1,31.16,34.09,48,12.998,91,340,431,8961,16,970.9456,1162.1281,2304,168.948004,80299521,256,0,0,1,0,1,0,0,0
2012-08-15 17:00:00,3,0,1,1,30.34,34.09,55,19.0012,102,749,851,8962,17,920.5156,1162.1281,3025,361.0456014,80317444,289,0,0,1,0,1,0,0,0
2012-08-15 18:00:00,3,0,1,1,30.34,33.335,51,15.0013,80,768,848,8963,18,920.5156,1111.222225,2601,225.0390017,80335369,324,0,0,1,0,1,0,0,0
2012-08-15 19:00:00,3,0,1,1,28.7,32.575,61,8.9981,124,525,649,8964,19,823.69,1061.130625,3721,80.96580361,80353296,361,0,0,1,0,1,0,0,0
2012-08-15 20:00:00,3,0,1,1,28.7,32.575,61,8.9981,72,355,427,8965,20,823.69,1061.130625,3721,80.96580361,80371225,400,0,0,1,0,1,0,0,0
2012-08-15 21:00:00,3,0,1,1,28.7,32.575,61,12.998,49,266,315,8966,21,823.69,1061.130625,3721,168.948004,80389156,441,0,0,1,0,1,0,0,0
2012-08-15 22:00:00,3,0,1,1,28.7,32.575,61,11.0014,29,197,226,8967,22,823.69,1061.130625,3721,121.030802,80407089,484,0,0,1,0,1,0,0,0
2012-08-15 23:00:00,3,0,1,1,27.88,31.82,65,7.0015,18,120,138,8968,23,777.2944,1012.5124,4225,49.02100225,80425024,529,0,0,1,0,1,0,0,0
2012-08-16 00:00:00,3,0,1,1,27.06,31.06,69,0,13,63,76,8969,0,732.2436,964.7236,4761,0,80442961,0,0,0,1,0,1,0,0,0
2012-08-16 01:00:00,3,0,1,1,26.24,30.305,73,0,3,18,21,8970,1,688.5376,918.393025,5329,0,80460900,1,0,0,1,0,1,0,0,0
2012-08-16 02:00:00,3,0,1,1,26.24,30.305,69,12.998,0,15,15,8971,2,688.5376,918.393025,4761,168.948004,80478841,4,0,0,1,0,1,0,0,0
2012-08-16 03:00:00,3,0,1,1,25.42,29.545,73,16.9979,0,4,4,8972,3,646.1764,872.907025,5329,288.9286044,80496784,9,0,0,1,0,1,0,0,0
2012-08-16 04:00:00,3,0,1,1,25.42,29.545,73,15.0013,2,3,5,8973,4,646.1764,872.907025,5329,225.0390017,80514729,16,0,0,1,0,1,0,0,0
2012-08-16 05:00:00,3,0,1,1,24.6,28.79,78,11.0014,7,30,37,8974,5,605.16,828.8641,6084,121.030802,80532676,25,0,0,1,0,1,0,0,0
2012-08-16 06:00:00,3,0,1,1,24.6,28.79,78,11.0014,3,162,165,8975,6,605.16,828.8641,6084,121.030802,80550625,36,0,0,1,0,1,0,0,0
2012-08-16 07:00:00,3,0,1,1,26.24,30.305,69,15.0013,16,448,464,8976,7,688.5376,918.393025,4761,225.0390017,80568576,49,0,0,1,0,1,0,0,0
2012-08-16 08:00:00,3,0,1,1,27.88,31.82,61,12.998,33,649,682,8977,8,777.2944,1012.5124,3721,168.948004,80586529,64,0,0,1,0,1,0,0,0
2012-08-16 09:00:00,3,0,1,1,29.52,33.335,54,7.0015,41,296,337,8978,9,871.4304,1111.222225,2916,49.02100225,80604484,81,0,0,1,0,1,0,0,0
2012-08-16 10:00:00,3,0,1,1,30.34,33.335,48,8.9981,78,121,199,8979,10,920.5156,1111.222225,2304,80.96580361,80622441,100,0,0,1,0,1,0,0,0
2012-08-16 11:00:00,3,0,1,1,31.16,33.335,37,6.0032,83,191,274,8980,11,970.9456,1111.222225,1369,36.03841024,80640400,121,0,0,1,0,1,0,0,0
